rank,content_hash_id,baseline_score,reason_code,march_impressions,staleness_days
8531,content_bf85fdd541c6b501,71.52462838160271,STALE_HIGH_OPPORTUNITY,818,34.0
8532,content_2532fafb6cd7dfa9,71.52462838160271,STALE_HIGH_OPPORTUNITY,818,34.0
8533,content_5198314cea3ba4b1,71.52462838160271,STALE_HIGH_OPPORTUNITY,818,34.0
8534,content_22d412aab03b228d,71.52462838160271,STALE_HIGH_OPPORTUNITY,818,34.0
8535,content_5ea22b1a5a3aad91,71.52462838160271,STALE_HIGH_OPPORTUNITY,818,34.0
8536,content_fead5a695fb8b9d6,71.51850353736384,STALE_HIGH_OPPORTUNITY,817,34.0
8537,content_8214ab1116c2d472,71.51850353736384,STALE_HIGH_OPPORTUNITY,817,34.0
8538,content_0696e0cbe7be9f78,71.51850353736384,STALE_HIGH_OPPORTUNITY,817,34.0
8539,content_25a6df26b09c4c8b,71.51850353736384,STALE_HIGH_OPPORTUNITY,817,34.0
8540,content_7cb6782a3da17390,71.51850353736384,STALE_HIGH_OPPORTUNITY,817,34.0
8541,content_bcdd0f600b721eaa,71.51850353736384,STALE_HIGH_OPPORTUNITY,817,34.0
8542,content_ddf9949686a2c451,71.51850353736384,STALE_HIGH_OPPORTUNITY,817,34.0
8543,content_c5d81f29d2484900,71.51822423748378,STALE_HIGH_OPPORTUNITY,99,36.0
8544,content_91802f84fcd5596d,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8545,content_31369149a2812bc9,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8546,content_9600277407fe8453,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8547,content_5fb8cfcde284d19f,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8548,content_e815b5e056b3357d,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8549,content_ff6f9fda193e8381,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8550,content_cc48a5d165ad1912,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8551,content_6470cf12769e8b6b,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8552,content_a7fc5ccb3d0abe7a,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8553,content_8eee20927edae37a,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8554,content_d528b6a89a194b71,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8555,content_3ebe2d14f247892b,71.51121708473482,STALE_HIGH_OPPORTUNITY,816,34.0
8556,content_caa7afdecc11f60a,71.50371943058035,STALE_HIGH_OPPORTUNITY,815,34.0
8557,content_5456a019430a25ae,71.50371943058035,STALE_HIGH_OPPORTUNITY,815,34.0
8558,content_636f24f5a008ae5e,71.50371943058035,STALE_HIGH_OPPORTUNITY,815,34.0
8559,content_4c220e3aa531d8bc,71.50371943058035,STALE_HIGH_OPPORTUNITY,815,34.0
8560,content_0c0c52f318e2d3c5,71.50371943058035,STALE_HIGH_OPPORTUNITY,815,34.0
8561,content_c072be10ad22904b,71.50144570000687,STALE_HIGH_OPPORTUNITY,79,81.0
8562,content_1847ecc57c31aee5,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8563,content_78c20eeaa9dcc38f,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8564,content_7cb51f8bf7d8d968,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8565,content_e6499002d92c9ea9,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8566,content_adc884c21990c746,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8567,content_8d71636fad4d4c17,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8568,content_c8710782f64dd820,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8569,content_5926a2d384937b90,71.49780578786695,STALE_HIGH_OPPORTUNITY,814,34.0
8570,content_65410d193835acbc,71.49210334667904,STALE_HIGH_OPPORTUNITY,813,34.0
8571,content_9cb768731ef45b2d,71.49210334667904,STALE_HIGH_OPPORTUNITY,813,34.0
8572,content_65990456460699ad,71.49210334667904,STALE_HIGH_OPPORTUNITY,813,34.0
8573,content_bf97585c2629d43f,71.49210334667904,STALE_HIGH_OPPORTUNITY,813,34.0
8574,content_ef2973419baf21b9,71.49210334667904,STALE_HIGH_OPPORTUNITY,813,34.0
8575,content_4b30e75733aaf0d6,71.49149517513905,STALE_HIGH_OPPORTUNITY,75,113.0
8576,content_78f71f0bc8ac2a1e,71.48682330854206,STALE_HIGH_OPPORTUNITY,812,34.0
8577,content_e1644da94c0efef1,71.48682330854206,STALE_HIGH_OPPORTUNITY,812,34.0
8578,content_516b20af0eb016ef,71.48682330854206,STALE_HIGH_OPPORTUNITY,812,34.0
8579,content_1031e887e0dbd231,71.48682330854206,STALE_HIGH_OPPORTUNITY,812,34.0
8580,content_8ce1dfc2afc34e9a,71.48682330854206,STALE_HIGH_OPPORTUNITY,812,34.0
8581,content_642c569e1438a994,71.48186007269334,STALE_HIGH_OPPORTUNITY,811,34.0
8582,content_7022c0d3a26379fe,71.48186007269334,STALE_HIGH_OPPORTUNITY,811,34.0
8583,content_be4a425105710e7f,71.48186007269334,STALE_HIGH_OPPORTUNITY,811,34.0
8584,content_bfad325e7f4499cf,71.48186007269334,STALE_HIGH_OPPORTUNITY,811,34.0
8585,content_bd0e9e46d2f0ec8c,71.48186007269334,STALE_HIGH_OPPORTUNITY,811,34.0
8586,content_cb0defe73fec09fb,71.48186007269334,STALE_HIGH_OPPORTUNITY,811,34.0
8587,content_490f01993752f0b2,71.48186007269334,STALE_HIGH_OPPORTUNITY,811,34.0
8588,content_f81b8e9b0726d84f,71.47541842616624,STALE_HIGH_OPPORTUNITY,810,34.0
8589,content_119d8011309ffcef,71.47541842616624,STALE_HIGH_OPPORTUNITY,810,34.0
8590,content_2019b2edf2d41789,71.47541842616624,STALE_HIGH_OPPORTUNITY,810,34.0
8591,content_a49879202cf04e32,71.47541842616624,STALE_HIGH_OPPORTUNITY,810,34.0
8592,content_7386134d365a1b90,71.47541842616624,STALE_HIGH_OPPORTUNITY,810,34.0
8593,content_62df00285d25d4a3,71.47541842616624,STALE_HIGH_OPPORTUNITY,810,34.0
8594,content_03a8ba02996c2e8d,71.47541842616624,STALE_HIGH_OPPORTUNITY,810,34.0
8595,content_416231bdaf74e9fe,71.47471672323522,STALE_HIGH_OPPORTUNITY,98,36.0
8596,content_856d445321dcee53,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8597,content_962b36bcc2b393b4,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8598,content_a9bf744118bfed25,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8599,content_6c6b3cb30b9ba1df,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8600,content_5c7009db94ca0f05,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8601,content_ee40528eb5c22118,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8602,content_e10ca040bbf6f571,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8603,content_6e4640ea27c87a96,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8604,content_81836d3ae8149999,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8605,content_3a7d1b1286591f19,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8606,content_ffcedc041f030ae2,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8607,content_c70ee721407d8c92,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8608,content_f176bd682cb3d722,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8609,content_7cada2a9dfd286e9,71.46844877582544,STALE_HIGH_OPPORTUNITY,809,34.0
8610,content_621be47e20382f2e,71.46221833082383,STALE_HIGH_OPPORTUNITY,808,34.0
8611,content_304f6012f6c1f473,71.46221833082383,STALE_HIGH_OPPORTUNITY,808,34.0
8612,content_d607010b73673bbb,71.46221833082383,STALE_HIGH_OPPORTUNITY,808,34.0
8613,content_4a0c69bef762dcd1,71.46221833082383,STALE_HIGH_OPPORTUNITY,808,34.0
8614,content_36008d0fdc1b08d7,71.46221833082383,STALE_HIGH_OPPORTUNITY,808,34.0
8615,content_3905e2f9800f502e,71.46221833082383,STALE_HIGH_OPPORTUNITY,808,34.0
8616,content_126b80aab39da9c3,71.46221833082383,STALE_HIGH_OPPORTUNITY,808,34.0
8617,content_385baaed3fcfd952,71.45630468811044,STALE_HIGH_OPPORTUNITY,807,34.0
8618,content_f59d6fd2b1254578,71.45630468811044,STALE_HIGH_OPPORTUNITY,807,34.0
8619,content_d5171b235be3c65d,71.45630468811044,STALE_HIGH_OPPORTUNITY,807,34.0
8620,content_744559ac427d7d24,71.45630468811044,STALE_HIGH_OPPORTUNITY,807,34.0
8621,content_75ab6f19f2d19cd8,71.45630468811044,STALE_HIGH_OPPORTUNITY,807,34.0
8622,content_940e3889206d5d7b,71.45630468811044,STALE_HIGH_OPPORTUNITY,807,34.0
8623,content_37627157836e80e3,71.45630468811044,STALE_HIGH_OPPORTUNITY,807,34.0
8624,content_a38e66a2f8d57497,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8625,content_b5d44146a191474b,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8626,content_431055a5326a9155,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8627,content_501bdec4c1c93a07,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8628,content_5d11c5875e8379e8,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8629,content_025249446195859a,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8630,content_dc67e4a61cf9db6a,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8631,content_b5ab75ec1d59f8a0,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8632,content_1cc1a0ce8b1fa2cf,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8633,content_37ad11ff2ebfc079,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8634,content_0cac32be7df7e4b5,71.45060224692253,STALE_HIGH_OPPORTUNITY,806,34.0
8635,content_1c6d67705cd36725,71.44500540649733,STALE_HIGH_OPPORTUNITY,805,34.0
8636,content_849fc4b7eb3398e5,71.44500540649733,STALE_HIGH_OPPORTUNITY,805,34.0
8637,content_492fbdf7dd94d598,71.44500540649733,STALE_HIGH_OPPORTUNITY,805,34.0
8638,content_0d345ad907021c6c,71.44500540649733,STALE_HIGH_OPPORTUNITY,805,34.0
8639,content_ee658b5954e5244b,71.44500540649733,STALE_HIGH_OPPORTUNITY,805,34.0
8640,content_6c3a331fc1f90651,71.44500540649733,STALE_HIGH_OPPORTUNITY,805,34.0
8641,content_7b16287a2486467e,71.44025337217407,STALE_HIGH_OPPORTUNITY,804,34.0
8642,content_2d610812cd460612,71.44025337217407,STALE_HIGH_OPPORTUNITY,804,34.0
8643,content_53c786d90b1c6080,71.44025337217407,STALE_HIGH_OPPORTUNITY,804,34.0
8644,content_f36e7084dfda0732,71.44025337217407,STALE_HIGH_OPPORTUNITY,804,34.0
8645,content_a76501e1641b8d48,71.4351845355626,STALE_HIGH_OPPORTUNITY,803,34.0
8646,content_4be1d1afa6a94183,71.4351845355626,STALE_HIGH_OPPORTUNITY,803,34.0
8647,content_5c66fe97264c3369,71.4351845355626,STALE_HIGH_OPPORTUNITY,803,34.0
8648,content_0bd9959ab58e6ab8,71.4351845355626,STALE_HIGH_OPPORTUNITY,803,34.0
8649,content_9f0a28a94b3ed425,71.4351845355626,STALE_HIGH_OPPORTUNITY,803,34.0
8650,content_4d8cd9ff3dc3895b,71.4351845355626,STALE_HIGH_OPPORTUNITY,803,34.0
8651,content_07066cdd4714a171,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8652,content_d74a0df58c3221f0,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8653,content_382bb9712d6d2655,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8654,content_21551231848446d9,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8655,content_9b2ebe5837d147b3,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8656,content_5703946d0683930f,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8657,content_86717b7c5fb969f6,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8658,content_05f86d5ee7c505b9,71.42821488522179,STALE_HIGH_OPPORTUNITY,802,34.0
8659,content_c689451cc4dae189,71.42813471749551,STALE_HIGH_OPPORTUNITY,74,113.0
8660,content_dbcf86da732c1482,71.42050602954184,STALE_HIGH_OPPORTUNITY,801,34.0
8661,content_2033e762daa4e41c,71.42050602954184,STALE_HIGH_OPPORTUNITY,801,34.0
8662,content_a86b34aee92b5016,71.42050602954184,STALE_HIGH_OPPORTUNITY,801,34.0
8663,content_c164c453ccccb7af,71.42050602954184,STALE_HIGH_OPPORTUNITY,801,34.0
8664,content_bec00967d7e8ddc5,71.42050602954184,STALE_HIGH_OPPORTUNITY,801,34.0
8665,content_0e819b8e8a55a555,71.42050602954184,STALE_HIGH_OPPORTUNITY,801,34.0
8666,content_6e02efe80c7ce1a4,71.41410480917027,STALE_HIGH_OPPORTUNITY,50,141.0
8667,content_399fc1c697a41bff,71.41321957691284,STALE_HIGH_OPPORTUNITY,800,34.0
8668,content_58bf6079531fb887,71.41321957691284,STALE_HIGH_OPPORTUNITY,800,34.0
8669,content_76920e3adacee593,71.41321957691284,STALE_HIGH_OPPORTUNITY,800,34.0
8670,content_03033d96c11d52f2,71.41321957691284,STALE_HIGH_OPPORTUNITY,800,34.0
8671,content_ec5291ce3c043355,71.41321957691284,STALE_HIGH_OPPORTUNITY,800,34.0
8672,content_ae7ef94bfb876af2,71.41321957691284,STALE_HIGH_OPPORTUNITY,800,34.0
8673,content_b5b3d7f338ff86d5,71.41321957691284,STALE_HIGH_OPPORTUNITY,800,34.0
8674,content_7054c1084e685943,71.40624992657203,STALE_HIGH_OPPORTUNITY,799,34.0
8675,content_fbb91a9e0c36e4a0,71.40624992657203,STALE_HIGH_OPPORTUNITY,799,34.0
8676,content_cc7c3e5c3432b321,71.40624992657203,STALE_HIGH_OPPORTUNITY,799,34.0
8677,content_348e35594e4c5aa5,71.40624992657203,STALE_HIGH_OPPORTUNITY,799,34.0
8678,content_2067e49de4842132,71.40624992657203,STALE_HIGH_OPPORTUNITY,799,34.0
8679,content_fbba2840fd0fb8a7,71.40624992657203,STALE_HIGH_OPPORTUNITY,799,34.0
8680,content_3d861fe7e2ff78f6,71.40624992657203,STALE_HIGH_OPPORTUNITY,799,34.0
8681,content_6d16126bccffd65d,71.39959707851946,STALE_HIGH_OPPORTUNITY,798,34.0
8682,content_67f9e3579939597e,71.39959707851946,STALE_HIGH_OPPORTUNITY,798,34.0
8683,content_f3c6a098274a2673,71.39959707851946,STALE_HIGH_OPPORTUNITY,798,34.0
8684,content_50998364127a1ccf,71.39959707851946,STALE_HIGH_OPPORTUNITY,798,34.0
8685,content_1d1ca4c445758b0d,71.39959707851946,STALE_HIGH_OPPORTUNITY,798,34.0
8686,content_8efc207caf82949f,71.39959707851946,STALE_HIGH_OPPORTUNITY,798,34.0
8687,content_4c039a884ed15bef,71.39959707851946,STALE_HIGH_OPPORTUNITY,798,34.0
8688,content_538b52a5922ff2e8,71.39336663351786,STALE_HIGH_OPPORTUNITY,797,34.0
8689,content_022686a434943333,71.39336663351786,STALE_HIGH_OPPORTUNITY,797,34.0
8690,content_62145d55092f8ece,71.39336663351786,STALE_HIGH_OPPORTUNITY,797,34.0
8691,content_c53d59c622cffb53,71.39336663351786,STALE_HIGH_OPPORTUNITY,797,34.0
8692,content_d9a681bb913e7826,71.39336663351786,STALE_HIGH_OPPORTUNITY,797,34.0
8693,content_ba4c376cac2558d4,71.39336663351786,STALE_HIGH_OPPORTUNITY,797,34.0
8694,content_c6d99c7c6a2021ec,71.38819219614363,STALE_HIGH_OPPORTUNITY,796,34.0
8695,content_0d6ee5c0f4d0d111,71.38819219614363,STALE_HIGH_OPPORTUNITY,796,34.0
8696,content_60a1acf8e356bd94,71.38819219614363,STALE_HIGH_OPPORTUNITY,796,34.0
8697,content_b53aade5a11371c2,71.38819219614363,STALE_HIGH_OPPORTUNITY,796,34.0
8698,content_035c2ac2e4978612,71.38819219614363,STALE_HIGH_OPPORTUNITY,796,34.0
8699,content_9af5c3feff36e5c0,71.38819219614363,STALE_HIGH_OPPORTUNITY,796,34.0
8700,content_02f615bf3bad331a,71.38291215800666,STALE_HIGH_OPPORTUNITY,795,34.0
8701,content_212e5c072ec64744,71.38291215800666,STALE_HIGH_OPPORTUNITY,795,34.0
8702,content_9493b22c3853419d,71.38291215800666,STALE_HIGH_OPPORTUNITY,795,34.0
8703,content_53410f84cf81ecac,71.38291215800666,STALE_HIGH_OPPORTUNITY,795,34.0
8704,content_8d8690b2ecf77990,71.38291215800666,STALE_HIGH_OPPORTUNITY,795,34.0
8705,content_37c7327ac5a8a422,71.38252725736388,STALE_HIGH_OPPORTUNITY,96,36.0
8706,content_3dae764933e179e3,71.37573130614041,STALE_HIGH_OPPORTUNITY,794,34.0
8707,content_273405c97032b44c,71.37573130614041,STALE_HIGH_OPPORTUNITY,794,34.0
8708,content_e503b96791737691,71.37573130614041,STALE_HIGH_OPPORTUNITY,794,34.0
8709,content_7b2eda920f9e5597,71.37573130614041,STALE_HIGH_OPPORTUNITY,794,34.0
8710,content_28b3baf11b49d3f7,71.37573130614041,STALE_HIGH_OPPORTUNITY,794,34.0
8711,content_09a8be3c6b5de03b,71.37573130614041,STALE_HIGH_OPPORTUNITY,794,34.0
8712,content_eb99ec9683d67ceb,71.37573130614041,STALE_HIGH_OPPORTUNITY,794,34.0
8713,content_6585438b5bad9f60,71.36897285732509,STALE_HIGH_OPPORTUNITY,793,34.0
8714,content_d99a2ff9dc536af9,71.36897285732509,STALE_HIGH_OPPORTUNITY,793,34.0
8715,content_f92354a2670f5a95,71.36897285732509,STALE_HIGH_OPPORTUNITY,793,34.0
8716,content_02cc8c45a7e0f3d3,71.36897285732509,STALE_HIGH_OPPORTUNITY,793,34.0
8717,content_ba80625d63877e5b,71.3630592146117,STALE_HIGH_OPPORTUNITY,792,34.0
8718,content_00d75b36ad9b007a,71.3630592146117,STALE_HIGH_OPPORTUNITY,792,34.0
8719,content_5939da18bf7693b1,71.3630592146117,STALE_HIGH_OPPORTUNITY,792,34.0
8720,content_ce80a1055e3d0804,71.3630592146117,STALE_HIGH_OPPORTUNITY,792,34.0
8721,content_b44cc586292ed87f,71.3630592146117,STALE_HIGH_OPPORTUNITY,792,34.0
8722,content_c3c06f18326057e3,71.3630592146117,STALE_HIGH_OPPORTUNITY,792,34.0
8723,content_9bb685099fadd1d2,71.35809597876295,STALE_HIGH_OPPORTUNITY,791,34.0
8724,content_cb0289b0ebcfcc88,71.35809597876295,STALE_HIGH_OPPORTUNITY,791,34.0
8725,content_5603581002dc35fb,71.35809597876295,STALE_HIGH_OPPORTUNITY,791,34.0
8726,content_db1e15ed004bba5b,71.35809597876295,STALE_HIGH_OPPORTUNITY,791,34.0
8727,content_76281193a8041654,71.35313274291421,STALE_HIGH_OPPORTUNITY,790,34.0
8728,content_a5095216600fe34f,71.35313274291421,STALE_HIGH_OPPORTUNITY,790,34.0
8729,content_ca4d46cea0b6b56b,71.35313274291421,STALE_HIGH_OPPORTUNITY,790,34.0
8730,content_0f129501a7149cf2,71.35313274291421,STALE_HIGH_OPPORTUNITY,790,34.0
8731,content_6495160cd7f8323e,71.35313274291421,STALE_HIGH_OPPORTUNITY,790,34.0
8732,content_867e5bc9da78fb5e,71.35313274291421,STALE_HIGH_OPPORTUNITY,790,34.0
8733,content_d9abc910dea71e86,71.35313274291421,STALE_HIGH_OPPORTUNITY,790,34.0
8734,content_c9be6d39b8a5d1a2,71.34690229791259,STALE_HIGH_OPPORTUNITY,789,34.0
8735,content_bb98f18da25c5b91,71.34690229791259,STALE_HIGH_OPPORTUNITY,789,34.0
8736,content_cbc748f5fbb4d2a1,71.34690229791259,STALE_HIGH_OPPORTUNITY,789,34.0
8737,content_d34b33cf3c248e16,71.34690229791259,STALE_HIGH_OPPORTUNITY,789,34.0
8738,content_55309cfe0bff5063,71.34690229791259,STALE_HIGH_OPPORTUNITY,789,34.0
8739,content_aeb40c5e4b6f8836,71.34690229791259,STALE_HIGH_OPPORTUNITY,789,34.0
8740,content_2b60e61b17be62b7,71.34552382591065,STALE_HIGH_OPPORTUNITY,68,131.0
8741,content_c899c9d26791806b,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8742,content_fff9efbcdf05936d,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8743,content_57daefb0ec6ca73e,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8744,content_fcbb7fe4a34ec8a2,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8745,content_ab42c2460690a735,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8746,content_58e59e29aba2ed3f,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8747,content_e76f097ebbdf134d,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8748,content_99f7ad236e92c289,71.34077745367372,STALE_HIGH_OPPORTUNITY,788,34.0
8749,content_8e9146d1c20ae064,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8750,content_de7b208b62a6e40a,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8751,content_2d1affc47a534937,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8752,content_15839404052fa121,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8753,content_6e1b9b77913220cd,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8754,content_b8c916841c892c87,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8755,content_2f0cc1640a87be06,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8756,content_e1b08e704eae89aa,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8757,content_8fe8bb22efe408ff,71.33412460562116,STALE_HIGH_OPPORTUNITY,787,34.0
8758,content_57f6044936a2c9fc,71.32662695146666,STALE_HIGH_OPPORTUNITY,786,34.0
8759,content_51bab584c660c6e4,71.32662695146666,STALE_HIGH_OPPORTUNITY,786,34.0
8760,content_93572e7f7493049a,71.32662695146666,STALE_HIGH_OPPORTUNITY,786,34.0
8761,content_1ab6468b04360e45,71.32662695146666,STALE_HIGH_OPPORTUNITY,786,34.0
8762,content_1ff4ebbb2f8a94a3,71.32662695146666,STALE_HIGH_OPPORTUNITY,786,34.0
8763,content_49af30358ffcfed6,71.32662695146666,STALE_HIGH_OPPORTUNITY,786,34.0
8764,content_ee812ce364842971,71.32007051576593,STALE_HIGH_OPPORTUNITY,21,264.0
8765,content_72229238100e25b1,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8766,content_3ea0448966afa37e,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8767,content_7c0f90e4eb08282e,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8768,content_5d8adbd543760c52,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8769,content_8df588d1ac692345,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8770,content_65fec70d14218b30,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8771,content_fec65c936845a46f,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8772,content_3eb5d04b59a85f2c,71.3199741034141,STALE_HIGH_OPPORTUNITY,785,34.0
8773,content_b7000aaec78e88fc,71.31479966603987,STALE_HIGH_OPPORTUNITY,784,34.0
8774,content_ffd618665244e5bc,71.31479966603987,STALE_HIGH_OPPORTUNITY,784,34.0
8775,content_1699e8e2fd1f4d19,71.31479966603987,STALE_HIGH_OPPORTUNITY,784,34.0
8776,content_e5329f71a8eedbf2,71.31479966603987,STALE_HIGH_OPPORTUNITY,784,34.0
8777,content_4573c1c340945c7b,71.31479966603987,STALE_HIGH_OPPORTUNITY,784,34.0
8778,content_36f9dcf597f86816,71.31479966603987,STALE_HIGH_OPPORTUNITY,784,34.0
8779,content_e4b646928fc2cb38,71.31479966603987,STALE_HIGH_OPPORTUNITY,784,34.0
8780,content_549e3155e9ceeff7,71.30994203095386,STALE_HIGH_OPPORTUNITY,783,34.0
8781,content_6c8379060aea1d85,71.30994203095386,STALE_HIGH_OPPORTUNITY,783,34.0
8782,content_c49817171010bdb8,71.30994203095386,STALE_HIGH_OPPORTUNITY,783,34.0
8783,content_1204684b9bd01041,71.30994203095386,STALE_HIGH_OPPORTUNITY,783,34.0
8784,content_55313941cbb954a8,71.30994203095386,STALE_HIGH_OPPORTUNITY,783,34.0
8785,content_f6bab441ba3e2ecb,71.30994203095386,STALE_HIGH_OPPORTUNITY,783,34.0
8786,content_c34150f52d79036e,71.30423958976594,STALE_HIGH_OPPORTUNITY,782,34.0
8787,content_b21e201f48bd628b,71.30423958976594,STALE_HIGH_OPPORTUNITY,782,34.0
8788,content_729d1b70e719cf77,71.30423958976594,STALE_HIGH_OPPORTUNITY,782,34.0
8789,content_8fef647bea435e68,71.30423958976594,STALE_HIGH_OPPORTUNITY,782,34.0
8790,content_4ff6372ab1840951,71.30423958976594,STALE_HIGH_OPPORTUNITY,782,34.0
8791,content_d1e2eaf014ea329e,71.30423958976594,STALE_HIGH_OPPORTUNITY,782,34.0
8792,content_8bed4bb7415df0f7,71.30407850554882,STALE_HIGH_OPPORTUNITY,33,191.0
8793,content_dafec26c42610e13,71.29726993942516,STALE_HIGH_OPPORTUNITY,781,34.0
8794,content_19013dacec6fe5db,71.29726993942516,STALE_HIGH_OPPORTUNITY,781,34.0
8795,content_efa0b93f73308430,71.29726993942516,STALE_HIGH_OPPORTUNITY,781,34.0
8796,content_80859705b2616aa1,71.29726993942516,STALE_HIGH_OPPORTUNITY,781,34.0
8797,content_187c867f015477f1,71.29726993942516,STALE_HIGH_OPPORTUNITY,781,34.0
8798,content_946449ee6da2c441,71.29726993942516,STALE_HIGH_OPPORTUNITY,781,34.0
8799,content_c6f054fdf1777493,71.29726993942516,STALE_HIGH_OPPORTUNITY,781,34.0
8800,content_3317a0980632d149,71.28977228527069,STALE_HIGH_OPPORTUNITY,780,34.0
8801,content_88b6788af9e08013,71.28977228527069,STALE_HIGH_OPPORTUNITY,780,34.0
8802,content_3ff5db9ccd3c6403,71.28977228527069,STALE_HIGH_OPPORTUNITY,780,34.0
8803,content_d1c5dfd2b6ef0850,71.28977228527069,STALE_HIGH_OPPORTUNITY,780,34.0
8804,content_ddb8898765b60f8c,71.28977228527069,STALE_HIGH_OPPORTUNITY,780,34.0
8805,content_aeb57ef2cc28de63,71.28977228527069,STALE_HIGH_OPPORTUNITY,780,34.0
8806,content_59dddde8905eb6af,71.2836474410318,STALE_HIGH_OPPORTUNITY,779,34.0
8807,content_8f584721627f3cdf,71.2836474410318,STALE_HIGH_OPPORTUNITY,779,34.0
8808,content_881cc0a6c547c734,71.2836474410318,STALE_HIGH_OPPORTUNITY,779,34.0
8809,content_0a4787fe176cb79e,71.28290257360628,STALE_HIGH_OPPORTUNITY,67,131.0
8810,content_e5cb3c8ce8e2fbac,71.27805060060662,STALE_HIGH_OPPORTUNITY,778,34.0
8811,content_fe9f66548908223f,71.27805060060662,STALE_HIGH_OPPORTUNITY,778,34.0
